replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Min,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Min,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Min,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Min,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Min,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Min,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
135000,8.357879,7.2066436,-225.23743,232.38397,89.4928,308.2602,8.548786,231.75684,89.369484,309.69412,7.0852075,231.9341,89.43416,310.37704,8.533858,6.9020576,5.480446,22.778698,-4.823262,0.053775057,1.6160196,4.2202573,-3.702611,-0.8185246,0.3408001,0.067792535,-2.6720726,0.08883972465991974,2.183896780014038,135000,135,1000.0,0.0,1000,1000,4.109509220782167,1.0082539663471346,6.010532139058634,-0.5075803609740778,4109.509220782164,0.0,4109.509220782164,4109.509220782164,-0.00027346483,0.82034034,0.99972373,-0.99969476,1,4109.509220782164,3.05668251908628,0.0,3.05668251908628,3.05668251908628,-0.03637045164864239,0.0,-0.03637045164864239,-0.03637045164864239,4.513284232029563,0.9987286586452183,6.385140035863444,-0.03637045164864239,-0.38426496982574465,0.0,-0.38426496982574465,-0.38426496982574465,-0.012188196182250977,0.0,-0.012188196182250977,-0.012188196182250977,-0.4037750112473965,0.09294758338395735,-0.012188196182250977,-0.5791069984436036,670000,670,1000.0,0.0,1000,1000,4.223497131105674,1.060924524557514,6.3380407464692325,-0.9100409562226885,4223.497131105674,67.50565749293527,4295.669181355861,4103.437765100221,-0.011066772,0.83336383,0.9996073,-0.99905217,5,4223.497131105674,4.415975503507639,0.9912085714880949,5.655444446820184,3.157296102821192,0.003939208212214901,0.11992583798132865,0.15452437692131904,-0.1531993524662266,4.640267745656979,1.0509290495066377,6.67148722936119,-0.5603924090501422,-0.4045585441589356,0.11942675485307624,-0.20782127380371096,-0.5388757705688477,-0.030820247530937196,0.01678922915101394,-0.016170307993888855,-0.06367305517196656,-0.4167706145513059,0.09525187263961193,-0.016170307993888855,-0.5887292385101318,0.006686192995402962,2.8642663010396063,0.7631297780317254,0.04197493998799473,0.016142041014973074,39.878014164976776,43.57021341804648,5635.511793903599,133
136000,7.4999814,8.50159,-228.20987,235.08978,84.34986,307.09686,8.916211,234.81847,84.236084,306.0555,9.059451,234.70668,84.38191,305.07037,8.937945,6.929736,4.9594603,22.059341,-4.320745,0.11273044,1.5767347,3.7718704,-3.7666113,-0.8347557,0.3325282,-0.08819714,-2.3976412,0.08978034555912018,2.24116849899292,136000,136,1000.0,0.0,1000,1000,4.025412770765954,1.0361066226560465,6.285624385216283,-0.6736533381879145,4025.412770765948,0.0,4025.412770765948,4025.412770765948,-0.020447455,0.81757003,0.99985623,-0.9997302,1,4025.412770765948,2.8392951928321963,0.0,2.8392951928321963,2.8392951928321963,0.3712643505368121,0.0,0.3712643505368121,0.3712643505368121,4.4267161219655815,1.0241923623971358,6.56822712455039,-0.0997910716473871,-0.36347689628601076,0.0,-0.36347689628601076,-0.36347689628601076,-0.030808115005493165,0.0,-0.030808115005493165,-0.030808115005493165,-0.40130335119962696,0.08989957589396415,-0.030808115005493165,-0.5775983810424805,675000,675,1000.0,0.0,1000,1000,4.233795291638094,1.0851967044579287,6.71876920565478,-0.8916369879529158,4233.795291638092,81.14166874686302,4373.788622503019,4127.08181557698,-0.03195663,0.8369975,0.9995875,-0.9992937,5,4233.795291638092,4.923980342752884,0.8587515204958447,6.313625816554804,3.677814988653836,0.09371799466949485,0.11733309714283194,0.22656832683774691,-0.08308265469006068,4.654746880112904,1.0760501561061957,6.976879252041499,-0.3427207434460798,-0.4116085720062256,0.08561668795063945,-0.2869757413864136,-0.5165927410125732,-0.01607748419046402,0.00672356965180895,-0.006848080456256867,-0.02643333673477173,-0.4209515884748102,0.08878142321923255,-0.006848080456256867,-0.5915839195251466,0.006673878990113735,3.0462731709703803,0.6393563219462521,0.040183545963373035,0.0202058189897798,37.98339119099546,41.73608392785536,5677.269639433478,134
137000,17.665384,18.64062,-223.22208,229.43634,91.68806,304.5611,9.402867,229.12259,91.579384,307.4232,9.554828,229.1648,91.65678,303.62985,8.575218,6.038686,4.9495316,19.034292,-4.5789566,-0.011519493,1.5082498,3.8010447,-3.3081317,-0.8233371,0.32929558,-0.06760731,-2.25216,0.08864298462867737,0.09374117851257324,137000,137,1000.0,0.0,1000,1000,3.8860039994057813,1.0722703912751557,6.062614081889433,-1.014747173172002,3886.0039994057765,0.0,3886.0039994057765,3886.0039994057765,-0.011808908,0.81576407,0.9996991,-0.99958384,1,3886.0039994057765,5.1982012538559275,0.0,5.1982012538559275,5.1982012538559275,-0.1814793137111581,0.0,-0.1814793137111581,-0.1814793137111581,4.285370290440003,1.0578546780803864,6.327576683551115,-0.6560080593643236,-0.3793785572052002,0.0,-0.3793785572052002,-0.3793785572052002,-0.0888407588005066,0.0,-0.0888407588005066,-0.0888407588005066,-0.3993662910342216,0.0945916397146411,-0.0888407588005066,-0.5874206542968751,680000,680,1000.0,0.0,1000,1000,4.271307460701697,1.071921571137625,6.544039164344531,-1.4195886186013684,4271.307460701694,84.06188796371275,4398.131665672727,4161.831386504931,-0.02696466,0.8312933,0.99989843,-0.99954885,5,4271.307460701694,4.242891781263438,0.6752246172019865,5.242262237138107,3.360355035708835,0.047549460116745115,0.1362503768948393,0.20127494590283443,-0.15337389896833184,4.686372857663267,1.0608394006513981,6.877493490762845,-0.8888787797341811,-0.2821999025344849,0.04750607993902197,-0.22534110546112063,-0.3536550998687744,-0.032417891323566435,0.018740573581864994,-0.012981516122817994,-0.06396676898002625,-0.4150653969615698,0.09460950020473133,-0.012981516122817994,-0.5847628116607666,0.010437553049996495,3.829937568982132,0.8344486560090445,0.041956619010306895,0.016016517009120435,33.812139392015524,38.544936306076124,5715.848073404573,135
138000,6.217499,7.5228376,-209.94566,216.38794,102.40702,304.39966,9.509269,216.01865,102.14768,301.9908,9.740647,216.77588,102.48701,307.07794,9.460506,6.163974,5.4508753,23.76417,-4.855714,0.12163618,1.533575,5.417137,-4.3955555,-0.7879415,0.3328158,0.101697564,-2.3402538,0.08922146260738373,0.396278977394104,138000,138,1000.0,0.0,1000,1000,4.078558837526515,1.03819539192824,6.793231886724141,-0.6792342307860697,4078.5588375265156,0.0,4078.5588375265156,4078.5588375265156,0.0063580563,0.80932605,0.9997014,-0.99926764,1,4078.5588375265156,3.6772793755443445,0.0,3.6772793755443445,3.6772793755443445,0.27480195513056416,0.0,0.27480195513056416,0.27480195513056416,4.471588283192589,1.0232443309854704,7.055502146581318,-0.12770739820550325,-0.4511866569519043,0.0,-0.4511866569519043,-0.4511866569519043,-0.04300678968429566,0.0,-0.04300678968429566,-0.04300678968429566,-0.39302944566607473,0.09566902074001758,-0.04300678968429566,-0.5881083011627197,685000,685,1000.0,0.0,1000,1000,4.23785038262649,1.0669215953910909,6.547870988422892,-0.7190902302385658,4237.850382626489,70.2200948072468,4332.124929809585,4147.474309573403,-0.013401654,0.83588475,0.9996507,-0.99915487,5,4237.850382626489,5.190895380341431,1.2195005053438124,6.419357360883851,3.354650749230359,0.08056385162723981,0.08897702912876719,0.22623752649933465,0.007737348515651221,4.657180184330182,1.0551168498617753,6.918532557129424,-0.20362218726206727,-0.4192898464202881,0.09122235389453663,-0.26368198394775394,-0.519645643234253,-0.03539921641349793,0.012793238604775888,-0.01431671977043152,-0.053798556327819824,-0.41932980170369155,0.09517660780401113,-0.01431671977043152,-0.5859841346740723,0.00674594403244555,2.4120645240182057,0.6213261689990759,0.041631072002928704,0.018193649011664093,31.24109446600778,34.3410558240721,5750.2038449236425,136
139000,11.973081,11.601795,-208.31792,213.61435,100.569534,306.04556,9.326899,213.54482,100.5609,306.5874,9.064974,213.99573,100.591675,308.0876,8.6384325,5.5946817,5.566902,23.68419,-4.9659586,0.035593294,1.4975556,4.582714,-3.7327716,-0.8044677,0.33904302,0.022001527,-2.2177896,0.0876978263258934,-0.9864562749862671,139000,139,1000.0,0.0,1000,1000,3.974757860726937,1.039001671107331,6.145004137974934,-0.047887050698504074,3974.757860726934,0.0,3974.757860726934,3974.757860726934,-0.014450452,0.80811936,0.9998785,-0.99966407,1,3974.757860726934,5.139894766555813,0.0,5.139894766555813,5.139894766555813,0.05682548860702075,0.0,0.05682548860702075,0.05682548860702075,4.366717264054045,1.0313247048935783,6.535746625668253,0.05682548860702075,-0.48614187240600587,0.0,-0.48614187240600587,-0.48614187240600587,-0.04050557315349579,0.0,-0.04050557315349579,-0.04050557315349579,-0.39195940332710744,0.10594541545210649,-0.04050557315349579,-0.587661600112915,690000,690,1000.0,0.0,1000,1000,4.216739251899414,1.0702230048211507,6.418221622132114,-1.1918366372568507,4216.739251899414,76.62008733393395,4329.180513830806,4101.385655184892,-0.03331815,0.8315086,0.9994951,-0.9998054,5,4216.739251899414,4.649930435836836,0.652733872940515,5.809049765122722,3.910999625532554,0.11817836394759221,0.11833003937054824,0.2610309486046439,-0.06144632036431938,4.632249242359988,1.0612740325968342,6.848378317844492,-0.7468530118448635,-0.38072872161865234,0.1297214657195093,-0.21375532150268556,-0.5527544021606445,-0.026704792082309727,0.005175560816783237,-0.0179106667637825,-0.03366595506668091,-0.4155099904605747,0.10337742606840337,-0.01227230429649353,-0.5816218376159669,0.010916653031017631,2.5378534049959853,0.7650539180031046,0.042030777025502175,0.016560739022679627,37.47784714505542,40.85026263713371,5791.068161110743,137
140000,8.1614,6.5942397,-213.99252,219.90791,100.67789,302.37445,8.444903,219.35611,100.52803,301.8736,7.8059707,219.5745,100.64769,300.53235,7.8120356,5.733238,5.1687164,17.279919,-5.9143615,0.018880663,1.4776256,4.1082077,-3.9194138,-0.814925,0.34809005,-0.07235986,-2.4538155,0.08943546563386917,-0.6440299153327942,140000,140,1000.0,0.0,1000,1000,3.9251411419046844,1.041882593549422,6.197885846246299,-0.7029312720663013,3925.1411419046813,0.0,3925.1411419046813,3925.1411419046813,0.0071454416,0.8144407,0.9995136,-0.9995833,1,3925.1411419046813,4.5293643351999435,0.0,4.5293643351999435,4.5293643351999435,0.10232274288154347,0.0,0.10232274288154347,0.10232274288154347,4.323160000167581,1.0362040058244384,6.658905266870079,-0.23918777612513917,-0.33364448547363285,0.0,-0.33364448547363285,-0.33364448547363285,-0.037530711293220526,0.0,-0.037530711293220526,-0.037530711293220526,-0.39801885826289657,0.091860573250427,-0.037530711293220526,-0.5765319347381592,695000,695,1000.0,0.0,1000,1000,4.203912905078301,1.0343163898755054,6.363703728537689,-0.737129469907863,4203.912905078302,47.60902624808303,4277.77214741262,4148.652712339269,-0.03301056,0.84080505,0.99974763,-0.9985481,5,4203.912905078302,3.8570959064520594,0.44249774505113826,4.667712051769399,3.4308883929077183,0.1298653330665821,0.08576485365198618,0.2671879624784122,0.03445774875200841,4.628738613114128,1.0300353313201156,6.87734980664743,-0.3346445904203918,-0.4521542167663575,0.022221059217454497,-0.4281038284301758,-0.4908507823944092,-0.023137405216693878,0.00593452314009319,-0.016439247131347656,-0.03234401345252991,-0.42482570803582664,0.08539309384636262,-0.013282974064350129,-0.5783661842346192,0.008285766001790762,2.93082118203165,0.8614770940039307,0.04139672499150038,0.01792062696767971,35.18980321200797,39.049704606004525,5830.1425623658,138
141000,8.919903,7.9201913,-215.66714,221.48126,99.45222,303.327,8.920903,221.58315,99.408356,302.22275,9.954241,221.59784,99.41075,304.83038,8.626281,6.2206397,5.2458506,24.280025,-8.207139,0.033225544,1.5412459,4.7069807,-3.7475433,-0.7923107,0.34423727,-0.012979105,-2.3708797,0.09162341058254242,0.5273332595825195,141000,141,1000.0,0.0,1000,1000,4.133999844110568,1.0189261319025587,6.3411012332208205,-0.5922447599707923,4133.999844110571,0.0,4133.999844110571,4133.999844110571,-0.016084176,0.82851404,0.99936795,-0.9998049,1,4133.999844110571,5.247821867101834,0.0,5.247821867101834,5.247821867101834,0.2336565663732748,0.0,0.2336565663732748,0.2336565663732748,4.546016384572347,1.013425994004429,6.665990273214106,-0.1335977949439368,-0.2641678094863892,0.0,-0.2641678094863892,-0.2641678094863892,-0.05328951478004456,0.0,-0.05328951478004456,-0.05328951478004456,-0.4120165404617786,0.09455853222273045,-0.05328951478004456,-0.5717887878417969,700000,700,1000.0,0.0,1000,1000,4.243036011783129,1.0549775513598625,6.6048684188837425,-1.0590425421560865,4243.036011783131,70.3972153613944,4320.094986371166,4120.515799028252,-0.021307092,0.8346285,0.99857736,-0.99775517,5,4243.036011783131,4.8163657916873035,0.8398652254703829,5.957552480629147,3.809179440076491,0.17082315952842383,0.059563849722548315,0.23788317879836818,0.06667510241202212,4.661271285631305,1.046355199640776,6.875188635236782,-0.6329872538412671,-0.44515280723571776,0.11669101594687865,-0.22744684219360353,-0.5437056541442872,-0.024922365844249728,0.0070010786131513006,-0.016792666912078858,-0.03638258278369904,-0.41823527384817605,0.09835772591753023,-0.016792666912078858,-0.5803462505340576,0.012183431012090296,4.226890777004883,0.6702573599759489,0.04124970699194819,0.02158501005033031,37.54690517898416,42.51907146401936,5872.682313612837,139
142000,8.398584,8.860463,-221.77731,227.59848,92.098015,306.98813,8.757872,227.20898,91.83162,306.64337,9.067252,227.23813,92.005974,308.42792,7.5179014,5.860489,5.1843934,21.60833,-5.014525,0.020630008,1.4971676,4.994589,-3.67949,-0.8234846,0.3236931,-0.09222925,-2.276403,0.09174595028162003,-0.3332557678222656,142000,142,1000.0,0.0,1000,1000,4.192878710651191,1.0659559569200823,6.380524329909053,-0.7195951926502591,4192.878710651191,0.0,4192.878710651191,4192.878710651191,-0.0268915,0.82511425,0.99961936,-0.9996658,1,4192.878710651191,4.453692005222365,0.0,4.453692005222365,4.453692005222365,-0.02813836949478815,0.0,-0.02813836949478815,-0.02813836949478815,4.601800678363236,1.063789179097627,6.793331509976639,-0.19009389756053735,-0.34058713912963867,0.0,-0.34058713912963867,-0.34058713912963867,-0.02514288127422333,0.0,-0.02514288127422333,-0.02514288127422333,-0.40892196771204475,0.10089968396187472,-0.02514288127422333,-0.5817477703094482,705000,705,1000.0,0.0,1000,1000,4.279168482619444,1.0679229339864145,6.569436352947221,-0.809404080545369,4279.168482619449,112.0427097241154,4444.067061450138,4137.110163092655,-0.033772796,0.8351676,0.9996846,-0.9990689,5,4279.168482619449,4.592424182992204,0.749811386283646,5.8714580380126336,3.5776003673549894,0.2075489094289542,0.1128119760335523,0.4071862440443878,0.0879087374426904,4.698355837177257,1.0595402323006848,7.028652352067866,-0.37454690951653935,-0.4337663459777833,0.08545281942119883,-0.323090934753418,-0.5300660133361816,-0.0344528666138649,0.019744560096969413,-0.014355631172657014,-0.07129989266395569,-0.41918735455781225,0.10139226622124771,-0.014355631172657014,-0.5852644443511963,0.006806955032516271,2.4521825870033354,0.669105025997851,0.05305988900363445,0.018827493011485785,37.355887891957536,40.55586984200636,5913.263294919801,140
143000,8.2238245,8.531749,-213.19438,218.73788,101.1884,308.8652,9.342605,218.72171,101.25749,310.43927,8.926171,218.73341,101.36647,308.49396,7.0481443,5.565117,5.1687794,19.00268,-5.7994113,0.02524212,1.4878776,4.63836,-3.9308357,-0.80520207,0.35527274,0.031845838,-2.297918,0.09166881442070007,-1.0391284227371216,143000,143,1000.0,0.0,1000,1000,3.9701027493940373,1.0752897851653949,6.015170219865229,-0.7453283839558988,3970.1027493940337,0.0,3970.1027493940337,3970.1027493940337,-0.0013951225,0.8186554,0.999955,-0.99981487,1,3970.1027493940337,5.471758914644624,0.0,5.471758914644624,5.471758914644624,-0.22792960536242649,0.0,-0.22792960536242649,-0.22792960536242649,4.372221878561535,1.0636714637704816,6.363062049518078,-0.25885305932516145,-0.26689958572387695,0.0,-0.26689958572387695,-0.26689958572387695,-0.009054850041866304,0.0,-0.009054850041866304,-0.009054850041866304,-0.40211912916749715,0.10012256195572972,-0.009054850041866304,-0.5849849700927735,710000,710,1000.0,0.0,1000,1000,4.313985632818794,1.0765618351479784,6.602591084724668,-0.8503491885207503,4313.985632818796,94.74946135680243,4425.006751043833,4171.976224571807,-0.01960851,0.83725435,0.9997605,-0.9993972,5,4313.985632818796,4.234881944806375,1.0111997461597848,6.081335954969518,3.274024806730722,-0.09581155025196052,0.10468285216613575,0.08692501562243854,-0.21770959095295672,4.734813259725875,1.0662814187752947,6.923942093400228,-0.4341519199101332,-0.5131433582305909,0.03107553263022369,-0.4673049926757813,-0.5618374347686768,-0.03843957409262658,0.02221195656410543,-0.011606701463460923,-0.07767657637596131,-0.4208276269070804,0.09549858749621458,-0.011606701463460923,-0.5830591678619385,0.0149225490167737,3.7423846729798242,1.2374498510034755,0.04343245399650186,0.017412427987437695,33.85807473701425,38.91367669199826,5952.218606378825,141
144000,7.7544475,9.085738,-210.36975,215.78215,100.91558,302.79904,10.501077,216.36966,101.19673,304.75528,10.713314,216.40698,101.39429,304.38293,10.209189,5.7138586,5.280807,22.413197,-5.880039,0.010206836,1.4777249,3.3028715,-4.519767,-0.7817319,0.34526125,0.6141128,-2.4231467,0.09194475412368774,-0.6828621625900269,144000,144,1000.0,0.0,1000,1000,4.0056906376566115,1.0559564558198786,6.306413009493889,-0.8697876284619688,4005.690637656609,0.0,4005.690637656609,4005.690637656609,-0.023566712,0.8336624,0.9999443,-0.9995821,1,4005.690637656609,4.151961248973635,0.0,4.151961248973635,4.151961248973635,-0.041982065806902696,0.0,-0.041982065806902696,-0.041982065806902696,4.423019663294715,1.0541312820636228,6.660298040240349,-0.4147013495465635,-0.5178532600402832,0.0,-0.5178532600402832,-0.5178532600402832,-0.06786124110221863,0.0,-0.06786124110221863,-0.06786124110221863,-0.41732902563810353,0.09074134429311088,-0.06391270756721497,-0.5766030788421631,715000,715,1000.0,0.0,1000,1000,4.133303368216483,1.0704521828241176,6.353364102645173,-0.9777787428976905,4133.303368216484,91.21000345207936,4290.108976833635,4023.2862068866593,-0.038107585,0.84917,0.9990435,-0.9992789,5,4133.303368216484,4.115199046948078,0.7381323861155293,5.253642954688189,3.161149577486526,0.019637820503258144,0.09734970813208633,0.1046704579209623,-0.12605060396391615,4.566828464800744,1.0675244761002745,6.787653700371337,-0.5038421851279151,-0.3720293998718262,0.07028467689421619,-0.27878260612487793,-0.4930992126464844,-0.016934056580066685,0.00816393475305314,-0.004667504131793976,-0.02946705222129822,-0.4335250965842605,0.09219296077794102,-0.004667504131793976,-0.5915170669555664,0.0068186610005795956,2.6487677349941805,0.6824297499842942,0.04331796203041449,0.01620806904975325,31.49255476600956,34.890096943068784,5987.121077816817,142
145000,9.775105,8.244413,-229.33694,235.34406,87.82088,308.70862,8.786688,235.2448,87.78917,307.66293,9.875892,235.10403,87.73368,308.3014,8.875655,6.0162926,4.9649024,23.694527,-5.3910694,0.0309085,1.4977835,4.8351936,-4.371641,-0.8328614,0.35985672,0.102353126,-2.4949563,0.09236260503530502,0.03880925476551056,145000,145,1000.0,0.0,1000,1000,3.9814598660728104,1.1504799551513047,6.312222616136569,-1.8720456834122923,3981.459866072808,0.0,3981.459866072808,3981.459866072808,0.0015128296,0.8063116,0.99989927,-0.9999865,1,3981.459866072808,6.585950700700778,0.0,6.585950700700778,6.585950700700778,-0.17548883709993607,0.0,-0.17548883709993607,-0.17548883709993607,4.371544304790176,1.145001479555207,6.637501457533972,-1.6476090903565672,-0.273728084564209,0.0,-0.273728084564209,-0.273728084564209,-0.11310911178588867,0.0,-0.11310911178588867,-0.11310911178588867,-0.3900844387173653,0.09245785830786225,-0.11310911178588867,-0.5932005405426025,720000,720,1000.0,0.0,1000,1000,4.243949064959713,1.0801566637760533,6.447453675160659,-1.0186931536016384,4243.949064959714,38.238678936755896,4297.14984415495,4208.999444322173,-0.009150941,0.8161317,0.99975,-0.9990203,5,4243.949064959714,4.7743241820915046,0.534348015462914,5.473673720058514,4.141325904762994,-0.026721738047488487,0.18217493430776133,0.2858421809905352,-0.24049763208510738,4.643641867358216,1.0720996757376444,6.909806904683364,-0.5325412199315943,-0.36308773040771486,0.05691902676677335,-0.3013622760772705,-0.4633814811706543,-0.024508445560932162,0.01640231887543696,-0.004471196234226227,-0.053769880533218385,-0.39969280239850286,0.09620638928990115,-0.004471196234226227,-0.5876573085784912,0.0070697140181437135,2.534592494019307,0.6404841139446944,0.042162100959103554,0.018798428995069116,31.340986547002103,34.58409339893842,6021.7175055966945,143
146000,8.849519,7.6176934,-218.5185,223.92996,98.22395,310.7205,10.635208,224.27762,98.17216,311.6974,10.976682,223.5984,97.93254,309.74512,9.757027,5.9576206,5.2505164,20.513134,-6.3511863,0.10734413,1.4961641,4.1595078,-3.995858,-0.8118952,0.35275996,-0.0155842155,-2.3885865,0.0937015563249588,-0.10034354776144028,146000,146,1000.0,0.0,1000,1000,4.14360157172869,1.0940878458477032,6.390154337565377,-0.7215280980686967,4143.601571728689,0.0,4143.601571728689,4143.601571728689,-0.0049987924,0.835011,0.9999418,-0.99993277,1,4143.601571728689,5.431151358028501,0.0,5.431151358028501,5.431151358028501,0.06518928262153334,0.0,0.06518928262153334,0.06518928262153334,4.561962624924286,1.0862719488196204,6.696290826479867,-0.28348817535446325,-0.4325600624084473,0.0,-0.4325600624084473,-0.4325600624084473,-0.023736986517906192,0.0,-0.023736986517906192,-0.023736986517906192,-0.41836105319559574,0.09633946881784203,-0.023736986517906192,-0.5839266777038574,725000,725,1000.0,0.0,1000,1000,4.129648314314661,1.1287268540489732,6.557604343172329,-0.8508634735020695,4129.648314314663,147.88861095392957,4289.628312727263,3874.62818012884,-0.028852042,0.84910417,0.999252,-0.9990966,5,4129.648314314663,4.295064882084148,0.7593037276559438,5.230994515441694,3.150544998467808,0.08737520088835417,0.10547340081376395,0.27241923663840484,-0.051149101889037124,4.56273454492825,1.1216696992299098,6.885961559724194,-0.37055031546679107,-0.44659900188446044,0.0750116573891699,-0.3471374273300171,-0.5552221775054932,-0.04196628153324127,0.01829985491584539,-0.01508033573627472,-0.06890571117401123,-0.4330862306135894,0.09538199691182295,-0.01508033573627472,-0.5853250980377197,0.006665677006822079,2.5352202689973637,0.6893178340396844,0.0407819320098497,0.015936683979816735,31.393548396008555,34.68147079204209,6056.412892660766,144
